AT0,AT1,AT2,AT2.proliferating,Basal.resting,Club..nasal.,Club..non.nasal.,Deuterosomal,Goblet..bronchial.,Goblet..nasal.,Goblet..subsegmental.,Hillock.like,Ionocyte,Multiciliated..nasal.,Multiciliated..non.nasal.,Neuroendocrine,pre.TB.secretory,SMG.duct,SMG.mucous,SMG.serous..bronchial.,SMG.serous..nasal.,Suprabasal,Tuft,pair,sbs4,sbs1,sbs5,sbs2,sbs13,sbs40a,id1,id2,id3,id12,Smoker
0.96970407455682,0.957936429586158,0.957398078290373,0.940134466361077,0.837910029156568,0.90997135272675,1.0707283800175,1.01428726285429,1.05296852545432,0.998230124670729,1.05213892601742,0.843065375821729,1.00626528775318,1.04096079176624,1.04834178999453,1.00302574073375,1.00553450192812,1.06689405782784,1.14620328251886,1.07178114687945,1.08853164290902,0.801300266951758,0.868297380415991,1016,32175,20,11586,0,0,8296,162,261,1291,0,Smoker
0.951321730252162,0.944590213408899,0.980822581220907,0.967073353406905,0.828360374569083,0.871890621901225,1.00216727995404,1.06293534410087,1.07116332736007,0.972942165184489,1.05152262388591,0.867572123272182,0.975693418393522,1.03130782678549,1.05149485350598,1.00741247555131,0.978183531614875,1.03518865358527,1.10242265457344,1.02652699941425,1.00859277651296,0.845520862027869,1.01411557074987,1076,24949,174,13053,1263,2484,0,151,206,1174,622,Smoker
0.894779869772243,0.993354692535189,0.927364229273634,0.898637246033146,1.23189959458004,1.02794372415283,1.05080783694851,1.02095218003444,0.950452829582228,1.06966574185375,0.932651647882004,1.17473639320384,0.917468013596871,1.0075323635365,1.0351441639349,1.0115658219855,0.888753564588281,0.895677796040439,0.973472057354258,0.867193785271446,0.86053722062551,1.31479897167734,1.11588641631978,1078,0,428,1380,1378,1793,1027,314,121,0,364,Smoker
0.909537314103766,0.936069915045945,0.918206761900707,0.888129234748232,0.943037090994659,0.91420298120483,1.11313022725512,1.03867409603583,1.09723348438236,1.0010418013713,1.08749697518296,0.92413303024953,1.02286187340429,1.03202159639704,1.04953857195472,1.01809105392502,0.907921794855531,0.954663585958868,1.0227828358999,1.0494990683204,1.05163697698605,0.973491540688582,0.973754782711427,1082,24218,398,11938,2807,5444,0,156,467,1357,426,Smoker
0.903236108842683,0.987346164009913,0.956946955701771,0.905623384267159,0.889884958708432,0.976199846205501,1.09364637034324,1.00242282577035,1.10610196555681,1.04498744493794,1.07498796317644,0.885368934293354,0.938792390322928,1.0257283465416,1.03013447954779,1.00655368498849,0.956412251859031,1.03533729463575,1.08008441037948,1.1183507239934,1.10721255961492,0.885597106935352,0.953772401049797,1083,75552,0,39818,3952,7107,0,956,1297,4250,0,Smoker
0.929529337905786,0.987420796059858,1.00916321129126,0.998483356722047,0.850598009191294,0.916545027713098,1.00617050195178,1.03179029285308,1.08424607134393,0.968773245360335,1.08286845619448,0.88488817895086,0.846434030361795,1.03602225132037,1.05355376277449,0.979232172860164,0.981925637757036,1.09444578405745,1.03364028240294,1.09339941156738,1.11364212855495,0.865426053395426,0.872867775281094,1622,23147,270,5624,0,0,13584,613,774,1308,562,Smoker
1.10144483066685,1.02695180187386,1.09144070546634,1.08318651296607,0.893620477727364,0.945118262216005,0.927731158779894,1.00963552495424,1.02137828237473,1.02186239495296,1.02189345330688,0.92498280096318,0.938134608183334,1.00582504488938,1.03060931745794,0.957728392816715,1.0892661102023,1.006311675825,0.908113995336615,0.935392269566652,0.895959376192741,0.885943731795212,0.911494091851633,2596,21448,30,17046,2566,3322,0,393,254,1204,395,Smoker
1.05573186784642,0.989680626988611,1.04238952926689,1.02609569463567,0.868952176871285,0.851326983289915,1.02562095237081,1.01119531979105,1.05369936117356,0.924419861103892,1.03508421393642,0.897534061743856,0.913754964581273,1.01427859606957,1.03654914532254,0.982497665946751,1.17555009798172,1.02376002977643,1.03919292858247,1.01670004100012,1.01277240824713,0.906623395003042,0.918163548435686,2600,20955,413,19369,7299,8212,0,508,526,1414,426,Smoker
0.972649249823503,0.953636765818357,0.985226472192098,0.970446300067684,0.835476028878926,0.9000040356867,1.10487229194969,0.998556991756942,1.14517901344367,0.997092807721051,1.06081972746971,0.853891274914915,1.0177733358868,1.00227229331877,1.0054688075359,1.02262273370782,0.922526747410803,1.10758357529589,1.05755575398665,1.07842272088196,1.10670006815207,0.876400028395071,1.04021607694211,2695,16175,0,14048,0,0,0,190,153,1267,0,Smoker
0.99014790311129,0.997419840471741,0.982623588179901,0.964102556190694,0.898008009181172,0.992214694350505,1.05274864377719,1.01918244482096,1.0602022558058,1.03077650144645,1.02687825801569,0.910479628277367,1.01583098981752,1.01333220646022,1.01744685396693,0.995454879917815,1.05701977361723,1.01145876659478,1.00101942299362,1.00719060272002,1.02088336443268,0.925127896345111,0.989092197880267,2698,32740,638,31023,19474,36977,0,779,934,2247,843,Smoker
0.913230728805931,0.901546171041558,0.954322887104139,0.93437296416957,0.911142654892167,1.08249463666499,1.09670102042802,1.07665388188904,1.09027772749227,1.11437038879216,1.17484340023144,0.822496605048021,0.865522171890802,1.06031938499347,1.06331387213006,0.974190433536499,1.02196826400029,1.00690078853612,1.01001899821522,0.993074180432862,0.951764105112049,0.929130389870608,0.902486696775144,2711,5888,391,6549,868,1608,3126,220,287,442,302,Smoker
1.03448360131291,0.994466280062135,1.0349809201462,1.03782611473807,0.921448513517737,0.929973362162384,0.946626910781668,0.985198832316435,1.01245459461544,0.942263925611183,0.982076022703892,0.970452249644911,0.967543076603991,1.00627769137461,1.01901251752455,0.98863657422461,1.12055413495369,0.988235681309605,0.985496966717257,1.09936910194131,1.11377546203715,0.923560031408143,0.872205023729924,2713,16264,241,5822,1015,2748,7820,312,334,924,303,Smoker
0.919671754414945,1.01843505208785,0.949335543329685,0.953087897431197,0.970258282503851,0.970158602355737,1.0618494080829,0.953051091991744,1.06738413982992,1.02679178222361,1.07268254543125,1.03461648648119,0.948703689490722,0.995506473538552,0.987442845968636,1.00885742240538,0.935045258354322,1.02502251206056,1.01605214978216,1.09131235392407,1.0850833505857,1.02457722811097,1.12295821768135,2719,10887,1188,8092,0,0,5557,735,751,912,1100,Smoker
0.99302593019334,0.929298330188982,0.969805083447863,0.936395453464887,0.929238568307042,0.99372084433134,1.09936919670612,1.01503909049942,1.10642837488757,1.01900945672306,1.10520048586855,0.88680584874853,0.943194879472848,1.03679865959181,1.04933940818442,0.932184470051548,1.1566456255122,1.10246027986896,0.989726131730129,1.05076790433613,1.0648778550496,0.932123694046517,0.871554042014612,2722,19650,0,20066,3112,4165,7622,573,488,1228,416,Smoker
0.980979039132108,0.978697017577669,1.01245626501321,1.01626506393015,0.890009376283891,0.818894960203198,1.113238627925,1.02785829425586,1.05844010078747,0.923044254433511,1.13056497885992,0.844400987836729,0.963515184144748,1.02047489636935,1.04644552716413,1.00098864332641,1.05851404749408,0.882679351124547,1.03436983854789,1.02612455854106,1.0409252638495,0.878167484652409,0.944193089534994,2724,25687,0,9755,0,0,9705,368,468,2279,0,Smoker
1.05090425793995,1.03779126930719,1.08264894978528,1.07218291835357,0.925606502792921,0.852939897283532,1.01034664030319,0.970641449461005,0.976313104475562,0.865924383345433,1.02654511719674,0.905475663495787,0.977684961177369,0.972391096334655,0.98933911095128,1.00907658927648,1.10609494201935,0.994533735353703,0.99759984528695,1.09345151489376,1.08735390125643,0.906337186379521,1.05326385416933,2726,32360,0,28704,2272,3834,0,480,401,2431,0,Smoker
0.939417261982627,0.936805890113378,0.995462305339944,0.959792891767789,0.858502266588023,0.923522431082158,1.06100912626311,1.00956861442892,1.10439337517929,1.02498256635198,1.11298729631702,0.918023449109377,0.950724536157465,1.02355294168977,1.02813086488748,1.00713979816378,0.980553061277136,0.993152599021499,1.06636228502865,1.06343398006352,1.04099302263117,0.904440779080795,0.983609222781489,2744,21644,227,19628,1769,3622,0,231,498,1236,648,Smoker
0.772381527554844,0.85636463499462,0.797066194709458,0.775614520979398,1.11976427512812,1.04691795197703,1.19608826637137,1.0239953566293,1.16666824729326,1.03277425281833,1.16617529714664,1.01414958332624,0.957576246851086,1.02146808935073,1.02923952877987,0.991393779263066,0.911620685227781,1.19054828972675,1.10851436356148,1.09459380467544,1.11103614183926,1.14155428288476,0.998846418075051,2756,52093,93,10700,0,0,16091,396,639,1995,488,Smoker
1.03879762953477,0.988643779785275,1.02654244500242,1.01592662861105,0.843888864388372,0.860129830123773,1.04905473389837,0.995667330887865,1.11012915375597,0.966867169492278,1.08397487335782,0.874002179682814,0.899844569356518,1.02411031987437,1.0423908827645,0.984611147359486,1.19114754132235,1.05438173348372,0.965599983918016,1.01562335149175,1.056858207773,0.866614847186218,0.880847022607967,2757,18628,0,9966,0,0,9057,293,246,896,0,Smoker
1.01139576589109,1.02754017160375,1.0413620514011,1.02147186534277,0.86425501949761,0.856310527237397,1.05648425579622,0.960963156377645,1.04798615852641,0.893935216090204,1.0675240835609,0.816029003173343,0.967822904505359,0.992129744272899,1.00691529787174,1.00652943549957,1.09249093081471,1.02221946773677,1.13735131388191,1.16513222379562,1.14657657141319,0.847760791905521,0.882159709267605,2759,33877,1927,24231,3962,6884,0,903,609,1814,694,Smoker
0.847576892740272,0.897914665133368,0.935891070429612,0.900418658301152,0.920836532811738,1.03559169242994,1.11074476737823,1.00240949203048,1.14823752798236,1.12945287723423,1.11166156900538,0.907199333612344,0.972124522872508,1.01919674062944,1.0273673738582,1.01800530568546,0.991965355673548,1.13577459566835,1.05314070679338,1.09431568869777,1.08460271301759,0.951150115106135,0.904489569929128,2766,24403,214,20777,6317,7253,0,560,421,1814,0,Smoker
1.07057557380703,1.05377687148853,1.08493090102547,1.07815222375696,0.832491085108752,0.861156716212394,1.04728677365587,0.950959798649744,1.04490286135833,0.949485920429912,1.06129117533165,0.867420910961068,0.902468332406921,0.977594473333545,0.996519149767568,1.04827861444717,1.03572770451282,0.970119317106898,1.03559121545299,1.08140929943127,1.08543306873934,0.827272952073076,0.958786106141863,2789,27014,116,12092,0,0,0,329,510,1491,965,Smoker
0.859807513406513,0.913748811222647,0.929742148858568,0.90202872640799,0.832336356013914,1.02787777401165,1.02262344154518,1.02316288368448,1.26315853283433,1.13528079076809,1.08074463359427,0.970067657519115,0.929765979182427,1.00394502094942,0.990819941870265,0.994504312338119,1.02658690192551,1.32080053062202,1.04838381044706,1.11523261925165,1.12135789774702,0.90366222881074,0.905210339954547,2793,18914,608,6580,0,0,14599,498,706,1489,1257,Smoker
1.08831378589141,1.07224159747553,1.04874185951188,1.02598786329909,0.907086682014452,0.882448620134145,1.01725765269856,0.918884639550135,1.02084206748001,0.991135948395066,1.05966974370007,0.871265475686287,0.985441887016761,0.96719575600654,0.988705651945654,1.05071841700568,1.10754319218257,1.0427438209691,1.02323979239741,1.08443729333775,1.07415959302844,0.861630549735788,0.927849670255594,2795,35383,404,22128,2036,2955,0,1074,555,1472,1148,Smoker
1.00534523783589,1.0156515554511,1.00890472290622,0.964512694505563,0.828776180627813,0.87302091073834,1.08943579823881,1.00746099095575,1.04620850140354,0.877962654281075,1.1765077335959,0.773747031949385,0.947282061644565,1.01038373692095,1.03845079029963,1.05152023856461,1.03925441750509,0.929280276997966,1.05024511549934,1.12855799727509,1.08155175204653,0.837093572161823,0.823864478805665,3394,14664,370,5318,0,0,7048,726,447,1134,415,Smoker
1.08511901565195,0.93630326774287,1.07645130028394,1.04599554520801,0.862172886555618,0.796195431558218,1.0410516337047,1.09356030932112,0.94074146910232,0.877121019057172,1.19259196730452,0.783099579695375,0.85380057756179,1.07080104464581,1.10376978906605,0.929822135951956,1.09274775723144,0.906586310489958,0.98225261651697,1.0180454239329,0.999474586365121,0.801710258284381,0.776357493838471,3408,0,346,4257,0,0,4133,775,648,0,1168,Smoker
1.11458105295756,1.02520518239831,1.08381226351858,1.06282128802127,1.01209824834112,0.909625546308627,1.10010643229279,0.923418252944931,1.05193292225781,0.952167762464362,1.07045220268484,0.899426355154722,0.988271614619723,0.955203303544705,0.958574359815952,1.01745487641497,1.24410908298001,0.971794652114798,1.01534580501548,0.954445595948225,0.908440900255135,0.993723340814517,0.958090647675495,3415,5882,164,11197,3842,2967,4378,1202,855,0,1054,Smoker
0.972999002195717,0.984780144294223,0.955941618303941,0.945332744601389,0.92490386570702,0.913042275181466,1.03930201270079,1.02157750743732,1.0037405847753,0.945457320695301,1.02129941339356,0.908595729446169,1.01009819743248,1.02966917536942,1.0575318706519,0.989249729685586,1.13005469285922,1.06708821759168,1.01005764980454,1.09230965748969,1.08481917880915,0.861854209841804,0.898294005910898,3920,19755,243,14484,2503,3673,6907,488,749,1466,580,Smoker
0.927836367183214,0.937649658513022,0.991820125385329,0.967780150571095,0.984018553476553,0.888199195323993,1.13161571780886,0.96804522827505,1.11559593149341,0.893773192837262,1.12770764446002,0.947420024199636,0.951488968308754,0.984437698054763,0.994706153349209,0.981263296164378,1.03582313618635,1.08705374242,1.11780861079782,1.12766255386041,1.12621544976647,1.01870351592901,0.99149964999155,4135,26880,133,12015,0,0,12558,714,863,1631,1134,Smoker
0.956934233931393,0.99075767986804,1.00197738612617,0.97182359484067,0.854464876627303,0.897899444835804,1.11938735051641,1.02537438354575,1.06040452489278,0.994600303668504,1.08896187845418,0.866313379234571,0.93515781173679,1.01483738641345,1.04606555567097,1.00111650165232,0.947225185675622,0.952238134795963,1.08846132819664,1.08527735894903,1.10496205448192,0.881118202160421,0.885629869843203,4586,40424,0,23592,0,0,12562,842,988,2391,800,Smoker
1.00670923129586,1.02497013141692,1.00372869513176,1.01423040987166,0.99379098524981,0.977116963522344,1.02258114758001,0.945888962060927,1.03856519384362,0.982803662181465,1.07673348774409,1.00514314393136,0.986881683022366,0.975076073045712,0.979975908495641,1.00549843195644,1.12930262056986,1.09857778610854,0.967597730717351,1.00831444048778,1.0393320048471,1.0108645359397,0.991666915580327,4721,11406,130,10760,0,0,8431,862,577,685,758,Smoker
1.10701292494531,1.02287089448367,1.09755381842146,1.08438278109193,0.91581004730654,0.855620113123525,0.903378314623619,1.00322893324357,1.02740031087545,0.893932249081016,0.980616085455769,0.884122441570853,0.842476802732035,1.00334365178667,1.0191325162969,0.944919674925739,1.259704013526,1.09694127075816,0.968897018320627,1.14169262375483,1.07178334780119,0.881517950486601,0.89325497505244,5240,14281,532,6195,1739,3011,7648,554,756,616,1095,Smoker
0.974894962433106,1.05551639420634,1.0168147788014,1.00204623708557,1.0578999434075,0.907580420718639,1.10959076783187,0.928428792538518,1.10206474915542,0.956366104051126,1.1404408260879,1.00944828240339,0.977708904424618,0.946780626960578,0.944455144825959,0.943770304981449,1.09061284633262,1.14494523901655,1.09813667455011,1.10869719848278,1.09822325630046,0.97341695286819,0.874308873035403,5477,0,899,10150,4859,6627,0,840,842,0,1026,Smoker
1.01153348720402,0.994126988492766,0.993784188603757,0.989199442504538,0.901463958035531,0.89961262365011,1.02123538530567,1.02327873884925,1.02636449151734,0.929407775795469,1.06765589041203,0.938798454845763,0.927690562897943,1.02357010600281,1.03987439396563,0.992115197379534,1.1087782193044,1.04899058418236,1.04816998614657,1.0199428334228,1.03425124521994,0.877858908090166,0.90006923282024,5485,16761,123,8671,0,0,11798,526,573,1220,616,Smoker
0.986697647251567,0.983337398694819,0.991692574792067,0.951955830588972,0.796164903767858,0.931807979892366,1.14185437905052,0.995450842217019,1.14960018740351,1.06523490682174,1.1159138702932,0.833468986318282,0.924994608494835,1.00896115572834,1.02606470779576,0.970481413302492,1.17056351383615,1.14836084039997,1.10440107337492,1.09242420967331,1.12615007928703,0.809220522355687,0.849240920998741,5492,16741,88,12255,0,0,0,376,749,1209,916,Smoker
0.989405928690181,0.995716472864284,1.03216111134869,1.02640660715929,0.933310834962975,0.866457068995148,1.03094011034048,1.04069955925575,1.03063277905938,0.886887694157779,1.058585267372,0.934275247045372,0.948496574158229,0.997355658225608,0.994365810263257,1.00779893483352,1.07207715242012,0.995715231448525,1.03314568333129,1.00215754271352,1.00237163942042,0.963962986101222,1.07575454366144,5670,0,797,8895,2480,3542,0,657,1059,0,1143,Smoker
1.04969260867529,1.02374033551842,1.08289271634651,1.08033916296115,1.03261645662453,0.902031684975498,0.985396908243696,0.959661610025771,0.990988386010532,0.89772402914189,0.948690875029147,0.989203543868809,0.953899740868612,0.981355338051432,0.988108941549593,0.992378004310186,0.962182728145027,0.989558290105404,1.01068265227045,1.05423998642901,1.06156470507473,1.01937587839536,0.950585179562999,5782,26762,74,16442,2675,6288,9967,524,1068,1473,889,Smoker
1.0280659805289,1.03026059926819,1.02653669086398,1.01197952105134,0.847672183481492,0.912655830689836,1.01768241404967,1.03484343483758,1.04368248919415,1.00299393630127,1.07705067204859,0.939885475835719,0.912543733362704,1.01433271702138,1.01962290064566,0.979255937586274,1.01404502884896,0.962492545162567,1.05029659413143,1.00141943362519,0.979529851196104,0.919352467876273,0.926739334015651,6843,5460,503,9509,729,1820,4933,844,988,0,1503,Smoker
1.11108852501935,1.08247163375675,1.04533078571413,1.05090661550684,0.835169825886716,0.907519208898428,0.992951787887675,1.00264076724826,0.984074007622102,0.971219923115488,0.998928600257374,0.814749205888755,0.911031067626927,1.02324051472672,1.04122367605018,1.03285697682082,1.17358639401644,0.898421380737941,0.96522721527315,0.974086359300615,0.943948069087593,0.83889136487244,0.826538777720097,7139,10764,134,10775,0,0,10651,905,819,689,843,Smoker
1.04211971278684,0.985112393439076,1.02865080442139,1.04615020717383,0.862879640834704,0.920371147144268,0.986114581573018,0.990304259336079,1.01369427952131,1.05308775839844,1.02571707961405,0.925879392209303,1.0014148628749,1.01017817913869,1.02559748798565,0.969145383117899,1.20841687768463,1.08965184933484,0.999258845490221,1.00535803082409,0.967397340151264,0.849792766575581,0.943025076070037,7545,7172,167,4549,0,0,6963,442,418,500,990,Smoker
1.03964854464358,1.03277929720838,1.00198464685474,0.999992956595273,0.886990434940688,0.844135304527176,1.09812020953269,1.01922324003056,1.128956829464,0.958190909309469,1.13899353927235,0.884723798936439,0.903755208595604,1.00223846140201,1.01522017920945,0.96757508711914,1.15636091023154,0.987387425135735,1.05673851544515,1.02252672951795,1.07982528990263,0.906533884434321,0.910798692355887,7582,0,286,7217,0,0,12478,2062,1213,0,1554,Smoker
1.02020626721422,1.02698397958874,1.03916764231755,1.0208169313705,0.90230438621258,0.944928920933107,1.12000759044489,0.959021831466596,1.04651038362808,1.02031380719017,1.08090831445955,0.931726875150848,0.92604653402263,0.979784620034232,1.00069032759788,1.00067404472958,1.08568332180047,1.07095557327589,1.03322694239422,1.07455661257302,1.05463654372882,0.940134249829751,0.863214247187218,7755,22584,393,18144,1583,2511,9293,895,867,1378,1179,Smoker
1.11931498485212,1.02926080759341,1.05846150718594,1.01381205969663,0.838711112572507,0.761001792352531,0.993635689354194,1.00778840385095,0.912646865879162,0.817163590253196,1.08411117243543,0.729606223582094,1.01039205753499,1.00317454011138,1.02913145957098,1.04279025929572,1.15419459109417,1.0254164977378,1.04701998978306,1.1715925759977,1.09699298642617,0.766880766496632,0.878169254738946,7767,8363,334,9481,811,1099,0,402,373,521,786,Smoker
0.772559868893692,0.856154708633559,0.802802952221814,0.779438844796753,1.00761057350239,1.04795665480825,1.155097357676,1.02641993298141,1.13310407898185,1.07529533565511,1.13815525725326,0.972502632285425,0.979740695988074,1.03958751387648,1.0380152182093,1.03449534316137,0.931053880078883,1.148540368526,1.07308182460089,1.07590170132661,1.10070214171002,1.05774793746629,1.04951459138786,7812,38839,265,2309,1465,2977,9997,261,325,1607,685,Smoker
1.03331318699508,0.939838763577253,0.992100290229508,0.999689216314149,0.968955514292995,0.913067467514587,0.9965070823967,1.03295831881097,0.955566610694946,0.924259209571341,0.980897293137827,0.912344529294039,0.962865003821132,1.01319567825795,1.03642104626018,1.05919960637288,1.03721308042913,0.991913982134956,1.00049714111033,0.993922910894881,0.990047340291734,0.971185619654295,1.02259278123053,7943,5415,343,7722,4532,4542,0,671,495,0,1160,Smoker
0.912688876298321,0.958480714151222,0.946660685374305,0.921676550653109,0.954930806741253,1.13410264845663,1.0248988006841,1.00739035716051,1.07319503711288,1.12839962470292,1.042948369136,1.00068450053514,0.966047558068296,1.01407584434545,1.00803877033848,1.01572069178948,0.926637323128415,1.13693067134312,1.00270240006486,0.967571103315294,0.948786065707543,1.00726126910036,1.06392986286796,8022,15220,225,18778,873,2709,0,383,701,1147,533,Smoker
0.987096626124398,0.999533899388016,0.983117474969634,0.959475416408939,0.928755354359342,0.870678376556076,0.992768807759444,0.997154545152762,0.992039964115187,0.88498607570991,0.984310733051269,0.911325329065056,0.956089700082216,1.02492806478366,1.04904530030572,1.0382194606731,0.918701262476159,1.0184645322746,1.10152749856037,1.07422836320068,1.05740403460953,0.934654387659121,0.922090862863466,8052,8259,198,5825,0,0,7150,451,412,717,870,Smoker
1.004001075099,0.96296340466729,1.01537391156799,1.00278783543958,0.90924472577725,0.938695984276024,0.991712874502653,0.99849683433331,1.05249865294726,0.957651210546931,1.06337741603464,0.942680226835167,0.946692945322981,1.01762030093984,1.03176127325052,0.976146135553033,1.11603735236667,1.08058659050768,0.937342484753532,1.09340634388163,1.04926116663629,0.941680658282425,0.926058707251452,8064,15537,214,9514,0,0,7386,484,468,860,593,Smoker
0.976143642351662,0.965385471146482,0.983382433141848,0.955308130444012,0.934716819332876,0.912981915837539,1.086560826569,0.979292374586884,1.03972833937698,0.922002290157322,1.08946323105,0.864318334619548,0.903192824626912,1.01543111010264,1.02812828629436,1.03002512977267,1.01265479066586,1.02845520589588,1.09464909681969,1.13874491684314,1.14887117841727,0.915660329839621,0.9037582356124,8250,29331,203,9728,0,0,11611,373,506,1568,789,Smoker
0.980751368117457,0.919709078814229,1.02582168446501,0.997798456457659,0.792599848337667,0.897253637709199,1.02541002520604,1.03461768560117,1.07123259574992,1.00899733289889,1.07016585619004,0.873664334328665,0.957669891186734,1.01892744028707,1.04816777459321,1.0002681408769,0.989946983974396,1.10055629005675,1.03380098814574,1.08294999653863,1.06027102307776,0.875434552869773,0.896418583470225,8277,17792,258,16942,1864,2277,8388,912,567,1318,514,Never Smoker
0.958151876990646,0.93309092588293,0.97438145181212,0.953672201515306,0.896692175166464,0.92728993853703,1.09662844126224,1.0269201445589,1.07767487644648,0.983318361073342,1.14184293288419,0.854063710431529,0.993025636362651,1.02214455358068,1.02545435206454,0.989944625053482,1.04407067460936,1.0265588070612,1.06172233977049,1.10046251083408,1.08370798964299,0.868581035520387,0.958080631803151,CA.0042,33738,127,17540,2338,3649,12750,933,1721,3508,0,""
1.14864059778714,1.12652645304372,1.13697611776539,1.1234433716713,0.999803942366794,1.15597128831546,1.10316575008593,0.774928279590686,1.18583491021644,1.06077120229296,0.990836780276568,1.13953939532533,0.907616856879718,0.903308052039225,0.877893216140894,0.960915489038077,1.17077486923792,1.0605155848198,0.964569557377698,0.871885317394578,0.849434882275009,1.2774678579564,0.806302924946962,CA.0169,0,283,1262,428,616,1480,273,122,0,373,""
0.952878451068347,0.944648677920475,0.985156974637049,0.950254553615018,0.885961337694767,0.925513438940175,1.10699802380902,1.0140276140203,1.0485646766986,0.990144629302103,1.11164989075017,0.86970561650795,1.01533678894213,1.01597938806143,1.03156753296264,0.986770747439946,1.05308320384382,1.01234208774308,1.03646523872101,1.10984155176206,1.10327476793846,0.873790197666014,0.997527548515036,CA.0170,32157,0,13178,1713,5430,15444,589,298,1899,656,""
